Time (s)	P1 (Pa)	P2 (Pa)	P3 (Pa)	P4 (Pa)	P5 (Pa)	P6 (Pa)	P7 (Pa)	P8 (Pa)		H1 (m)	H2 (m)	H3 (m)	H4 (m)
0.184014459	-33.06666667	-11.46666667	-52.86666667	-25.26666667	0	8.733333333	10.13333333	4.6		0.000733333	0.000533333	0.0004	0.5146
0.185021434	-29.86666667	-8.266666667	-50.06666667	-22.53333333	8.266666667	15.13333333	16.53333333	9.666666667		0.0014	0.000533333	0.0004	0.514133333
0.18602841	-30.8	-9.666666667	-51.93333333	-23	11	17	18.86666667	11.93333333		0.002333333	0.000533333	0.0004	0.5138
0.187035386	-29.86666667	-10.13333333	-53.73333333	-23.86666667	12.4	18.86666667	20.2	15.6		0.003133333	0.000533333	0.000466667	0.513533333
0.188016542	-23.4	-5.066666667	-49.13333333	-20.2	14.73333333	23.86666667	25.26666667	20.66666667		0.003866667	0.000533333	0.000466667	0.5132
0.189023517	-15.13333333	2.733333333	-42.73333333	-13.8	17	27.13333333	28.93333333	24.8		0.004466667	0.000533333	0.0004	0.512933333
0.190030493	-10.13333333	8.266666667	-36.73333333	-10.13333333	13.8	22.53333333	25.73333333	23.4		0.005333333	0.000533333	0.0004	0.512866667
0.191011649	-7.333333333	10.13333333	-33.53333333	-8.733333333	8.266666667	16.06666667	18.86666667	16.06666667		0.0062	0.000533333	0.0004	0.512866667
0.192018624	-9.666666667	8.266666667	-35.4	-9.2	2.733333333	11.46666667	12.86666667	11		0.007066667	0.000533333	0.0004	0.512666667
0.1930256	-22.06666667	-1.4	-45.46666667	-18.86666667	-7.333333333	1.4	3.666666667	3.666666667		0.0084	0.000533333	0.000466667	0.5124
0.194032576	-31.73333333	-11	-53.73333333	-26.66666667	-17	-9.666666667	-6.4	-7.333333333		0.010266667	0.0006	0.000533333	0.512333333
0.195013731	-36.73333333	-16.06666667	-57.4	-30.33333333	-21.13333333	-11.46666667	-10.13333333	-10.13333333		0.011733333	0.0006	0.000533333	0.512333333
0.196020707	-44.6	-24.33333333	-64.8	-37.66666667	-25.73333333	-13.8	-12.4	-11.93333333		0.012533333	0.0006	0.000533333	0.512266667
0.197027683	-48.26666667	-27.6	-68.93333333	-42.73333333	-29.4	-18.4	-16.53333333	-18.4		0.013133333	0.0006	0.000533333	0.512066667
0.198034658	-45.93333333	-25.73333333	-66.6	-42.73333333	-30.8	-18.86666667	-16.53333333	-20.66666667		0.013866667	0.0006	0.000533333	0.5118
0.199015814	-44.13333333	-23.4	-62.93333333	-40.4	-28.46666667	-16.06666667	-12.4	-17		0.0142	0.0006	0.000533333	0.5114
0.20002279	-35.86666667	-17	-55.6	-33.06666667	-17.46666667	-7.333333333	-3.666666667	-9.666666667		0.014533333	0.000666667	0.000533333	0.511
0.201029766	-26.2	-7.333333333	-47.8	-25.26666667	-2.733333333	5.066666667	8.733333333	2.266666667		0.0152	0.000666667	0.000533333	0.5108
0.202010921	-20.66666667	-0.933333333	-42.73333333	-20.2	6	14.73333333	18.86666667	11		0.016	0.000666667	0.000533333	0.5108
0.203017897	-15.13333333	4.6	-38.13333333	-14.26666667	8.733333333	18.86666667	22.53333333	13.8		0.016266667	0.000666667	0.000533333	0.511
0.204024873	-15.13333333	3.666666667	-38.13333333	-12.86666667	11	19.73333333	23	15.6		0.016066667	0.0006	0.000533333	0.511066667
0.205031848	-17.46666667	3.666666667	-40.4	-12.86666667	13.33333333	22.06666667	23.86666667	16.06666667		0.015866667	0.0006	0.000533333	0.511133333
0.206013004	-16.06666667	6	-39.53333333	-11	13.33333333	23.4	24.33333333	17		0.015933333	0.0006	0.000533333	0.511066667
0.20701998	-17.46666667	5.066666667	-39.53333333	-9.2	11.46666667	22.53333333	23	19.26666667		0.015866667	0.0006	0.000533333	0.510866667
0.208026956	-21.13333333	0	-43.2	-12.86666667	9.666666667	18.86666667	20.2	17		0.015866667	0.0006	0.000533333	0.510533333
0.209033931	-25.73333333	-5.066666667	-49.13333333	-17.93333333	6	15.13333333	15.6	13.33333333		0.016	0.0006	0.000533333	0.510066667
0.210015087	-29.86666667	-8.733333333	-53.73333333	-22.53333333	0	11	11.46666667	10.13333333		0.016133333	0.000666667	0.000533333	0.5094
0.211022063	-33.06666667	-13.33333333	-56.53333333	-26.2	-8.266666667	2.733333333	2.733333333	2.266666667		0.016	0.000666667	0.000533333	0.508733333
0.212029038	-33.06666667	-14.73333333	-56.53333333	-28	-15.13333333	-6.4	-6	-7.333333333		0.016	0.0006	0.000533333	0.5082
0.213010194	-33.06666667	-15.13333333	-56.53333333	-29.4	-19.73333333	-11	-9.2	-10.13333333		0.016133333	0.000666667	0.000533333	0.507666667
0.21401717	-33.53333333	-16.06666667	-57.4	-31.26666667	-22.53333333	-11.46666667	-10.13333333	-12.4		0.016466667	0.000666667	0.000533333	0.507266667
0.215024145	-33.53333333	-15.13333333	-56.53333333	-31.73333333	-24.33333333	-13.8	-11.46666667	-15.6		0.017266667	0.000666667	0.000533333	0.507133333
0.216031121	-37.2	-18.4	-59.26666667	-35.4	-26.2	-16.06666667	-14.26666667	-19.26666667		0.0182	0.000666667	0.000533333	0.507133333
0.217012277	-39.06666667	-19.73333333	-61.13333333	-36.26666667	-24.33333333	-13.8	-12.4	-19.26666667		0.019066667	0.000666667	0.000533333	0.507133333
0.218019253	-35.4	-15.13333333	-57.4	-31.73333333	-17	-7.8	-6	-13.8		0.020066667	0.000666667	0.000533333	0.507333333
0.219026228	-32.13333333	-11.46666667	-54.2	-29.4	-13.33333333	-4.6	-2.266666667	-11		0.0216	0.000733333	0.000533333	0.507666667
0.220033204	-29.86666667	-8.733333333	-51.93333333	-27.6	-8.266666667	-1.4	1.4	-7.333333333		0.024066667	0.000733333	0.0006	0.507866667
0.22101436	-27.13333333	-6.4	-49.13333333	-23.86666667	1.4	8.733333333	11.46666667	2.733333333		0.026933333	0.000733333	0.0006	0.507733333
0.222021335	-25.73333333	-5.066666667	-48.26666667	-21.13333333	8.733333333	18.4	21.6	12.4		0.029266667	0.000733333	0.0006	0.507533333
0.223028311	-21.13333333	-0.933333333	-45.46666667	-16.53333333	13.33333333	22.06666667	24.33333333	17.46666667		0.031	0.0008	0.0006	0.507133333
0.224035287	-17.46666667	3.666666667	-42.73333333	-12.4	16.06666667	23.86666667	25.73333333	19.73333333		0.032266667	0.0008	0.0006	0.5066
0.225016442	-18.4	2.733333333	-43.2	-12.4	13.8	23.86666667	25.26666667	20.66666667		0.033266667	0.000733333	0.0006	0.506
0.226023418	-18.4	1.4	-44.13333333	-12.4	8.733333333	18.86666667	20.2	16.06666667		0.0344	0.0008	0.0006	0.505533333
0.227030394	-21.13333333	0	-46.4	-15.13333333	1.4	12.4	12.86666667	8.733333333		0.035933333	0.0008	0.0006	0.505266667
0.22801155	-24.8	-2.266666667	-48.26666667	-18.86666667	-4.6	6.4	6.4	3.666666667		0.037266667	0.0008	0.000666667	0.505066667
0.229018525	-24.8	-2.733333333	-48.26666667	-19.26666667	-6.4	3.666666667	4.133333333	2.266666667		0.0384	0.000733333	0.0006	0.5048
0.230025501	-25.73333333	-4.6	-48.26666667	-20.2	-8.733333333	1.4	3.666666667	0		0.0394	0.000733333	0.0006	0.504666667
0.231032477	-29.4	-7.333333333	-51.46666667	-24.33333333	-11.46666667	-0.933333333	0.933333333	-2.733333333		0.0402	0.0008	0.000666667	0.5046
0.232013632	-32.13333333	-9.666666667	-52.86666667	-26.66666667	-13.8	-2.266666667	-0.933333333	-4.6		0.040666667	0.0008	0.000666667	0.504266667
0.233020608	-31.73333333	-10.13333333	-52.86666667	-26.66666667	-13.8	-2.733333333	-0.933333333	-5.066666667		0.040866667	0.0008	0.000666667	0.503933333
0.234027584	-31.73333333	-10.13333333	-52.86666667	-26.66666667	-12.4	-2.733333333	-0.933333333	-6.4		0.040933333	0.0008	0.000666667	0.503866667
0.235034559	-32.13333333	-11	-53.73333333	-28	-10.13333333	-0.933333333	0	-7.333333333		0.041	0.0008	0.000666667	0.503866667
0.236015715	-34.46666667	-13.33333333	-56.53333333	-31.26666667	-10.13333333	-0.933333333	0.933333333	-7.333333333		0.040933333	0.0008	0.000733333	0.5038
0.237022691	-35.86666667	-15.13333333	-59.26666667	-33.06666667	-11	-2.266666667	-0.933333333	-9.666666667		0.040933333	0.0008	0.000666667	0.5038
0.238029667	-36.73333333	-16.06666667	-61.13333333	-34.46666667	-11	-3.666666667	-2.266666667	-11.93333333		0.041266667	0.0008	0.000666667	0.503933333
0.239010822	-36.73333333	-16.06666667	-61.6	-34.46666667	-11	-2.733333333	-0.933333333	-11		0.041866667	0.0008	0.000666667	0.5038
0.240017798	-34.46666667	-12.4	-60.2	-32.6	-8.733333333	-1.4	1.4	-8.266666667		0.0426	0.0008	0.000666667	0.503333333
0.241024774	-29.4	-8.266666667	-55.13333333	-27.6	-6.4	0	2.733333333	-6		0.0434	0.000733333	0.0006	0.502866667
0.242031749	-26.2	-6	-50.53333333	-23.86666667	-4.6	2.266666667	6	-2.733333333		0.0442	0.000733333	0.0006	0.502466667
0.243012905	-24.8	-4.6	-47.8	-20.2	-1.4	7.333333333	10.13333333	2.266666667		0.044933333	0.0008	0.000666667	0.5018
0.244019881	-21.13333333	-1.4	-44.6	-16.53333333	0	9.666666667	12.4	6.4		0.0456	0.0008	0.000666667	0.501
0.245026856	-20.66666667	0.933333333	-43.2	-15.13333333	-0.933333333	7.8	11	6.4		0.046133333	0.0008	0.000666667	0.5004
0.246033832	-22.06666667	0	-44.13333333	-16.06666667	-2.266666667	7.333333333	10.13333333	6		0.046733333	0.0008	0.000666667	0.499933333
0.247014988	-24.8	-2.733333333	-46.4	-16.53333333	-1.4	9.666666667	11.46666667	7.333333333		0.047333333	0.000733333	0.000666667	0.4996
0.248021964	-27.13333333	-6	-48.26666667	-18.86666667	-1.4	10.13333333	12.4	8.266666667		0.048133333	0.000733333	0.000666667	0.499666667
0.249028939	-28.46666667	-6	-50.53333333	-21.13333333	-2.266666667	8.733333333	11	6		0.049133333	0.000733333	0.000666667	0.5
0.250010095	-29.4	-6.4	-51.93333333	-21.6	-2.733333333	8.733333333	11	5.066666667		0.0504	0.000733333	0.000666667	0.500333333
0.251017071	-29.86666667	-9.666666667	-52.86666667	-23	-3.666666667	8.733333333	11	5.066666667		0.0516	0.000733333	0.000666667	0.5006
0.252024046	-29.4	-9.666666667	-53.73333333	-23.86666667	-5.066666667	6	7.8	2.266666667		0.052466667	0.000733333	0.000666667	0.500866667
0.253031022	-29.86666667	-9.666666667	-54.2	-25.26666667	-8.733333333	2.266666667	4.133333333	-2.733333333		0.053	0.0008	0.000666667	0.500733333
0.254012178	-30.8	-10.13333333	-55.13333333	-26.66666667	-10.13333333	0.933333333	2.266666667	-6		0.0532	0.000733333	0.000666667	0.500333333
0.255019153	-28.46666667	-9.666666667	-54.2	-26.2	-9.666666667	0.933333333	2.266666667	-6.4		0.053066667	0.000733333	0.000666667	0.499533333
0.256026129	-28.46666667	-9.666666667	-54.2	-26.66666667	-10.13333333	-0.933333333	0.933333333	-8.266666667		0.053066667	0.000733333	0.000666667	0.4986
0.257033105	-30.8	-10.13333333	-54.2	-28.93333333	-12.4	-4.6	-2.266666667	-9.666666667		0.0536	0.000733333	0.000666667	0.497733333
0.258014261	-29.86666667	-8.733333333	-53.73333333	-28	-12.4	-3.666666667	-0.933333333	-8.266666667		0.054333333	0.000733333	0.000666667	0.497066667
0.259021236	-30.8	-8.733333333	-53.73333333	-27.6	-10.13333333	-0.933333333	2.266666667	-4.6		0.054933333	0.0008	0.000666667	0.496666667
0.260028212	-32.13333333	-11	-54.2	-28	-11	-0.933333333	2.733333333	-2.733333333		0.055266667	0.0008	0.000666667	0.496666667
0.261035188	-33.06666667	-11	-55.13333333	-28	-13.33333333	-2.733333333	0.933333333	-4.6		0.0554	0.000733333	0.000666667	0.4968
0.262016343	-32.13333333	-11	-55.13333333	-28	-13.8	-2.266666667	0.933333333	-3.666666667		0.0556	0.000733333	0.000666667	0.496733333
0.263023319	-31.73333333	-10.13333333	-54.2	-26.66666667	-11.46666667	0	2.733333333	-1.4		0.0558	0.0008	0.000666667	0.496733333
0.264030295	-29.86666667	-8.733333333	-52.86666667	-24.33333333	-8.733333333	1.4	4.133333333	-0.933333333		0.056	0.0008	0.000666667	0.4968
0.265011451	-29.4	-7.333333333	-51.46666667	-23	-8.266666667	2.266666667	5.066666667	-0.933333333		0.056133333	0.000733333	0.000733333	0.496733333
0.266018426	-24.8	-2.733333333	-49.13333333	-20.2	-6	5.066666667	7.333333333	1.4		0.056333333	0.000733333	0.000733333	0.4968
0.267025402	-20.66666667	1.4	-44.6	-16.53333333	-1.4	11	12.86666667	6		0.056533333	0.000733333	0.000666667	0.496866667
0.268032378	-18.4	2.733333333	-42.73333333	-13.8	1.4	13.8	15.6	8.266666667		0.056733333	0.000733333	0.000666667	0.4968
0.269013533	-17	4.6	-41.8	-8.733333333	2.266666667	13.8	15.6	8.733333333		0.057	0.000733333	0.000733333	0.496666667
0.270020509	-17	6.4	-40.86666667	-6	2.733333333	15.13333333	17.93333333	11		0.057333333	0.000733333	0.000733333	0.4964
0.271027485	-19.73333333	3.666666667	-44.13333333	-10.13333333	3.666666667	15.13333333	18.86666667	11		0.0576	0.000733333	0.000733333	0.495866667
0.27203446	-24.8	-2.266666667	-48.26666667	-15.13333333	1.4	13.33333333	15.13333333	8.266666667		0.057866667	0.000666667	0.000666667	0.495133333
0.273015616	-29.4	-8.266666667	-52.86666667	-19.26666667	-2.733333333	7.8	10.13333333	3.666666667		0.058133333	0.000733333	0.000666667	0.4942
0.274022592	-33.53333333	-11.46666667	-56.53333333	-23.86666667	-8.266666667	3.666666667	6	-0.933333333		0.058333333	0.000733333	0.000666667	0.4932
0.275029567	-36.73333333	-14.73333333	-59.26666667	-27.6	-13.33333333	-0.933333333	1.4	-4.6		0.0586	0.000733333	0.000733333	0.492066667
0.276010723	-38.13333333	-17.46666667	-61.6	-31.26666667	-17.46666667	-6	-3.666666667	-8.733333333		0.058933333	0.000733333	0.000733333	0.491133333
0.277017699	-38.13333333	-19.73333333	-62.46666667	-33.06666667	-21.13333333	-9.666666667	-6	-11		0.059333333	0.000733333	0.000733333	0.4904
0.278024675	-35.86666667	-17	-60.2	-31.73333333	-21.13333333	-9.666666667	-6	-11		0.059733333	0.000733333	0.000733333	0.4902
0.27903165	-33.53333333	-13.33333333	-58.8	-30.33333333	-20.66666667	-8.733333333	-5.066666667	-9.666666667		0.060066667	0.000733333	0.000733333	0.4904
0.280012806	-30.8	-11	-56.53333333	-28	-18.4	-6.4	-3.666666667	-8.266666667		0.0606	0.0008	0.000733333	0.490933333
0.281019782	-27.13333333	-8.266666667	-52.86666667	-23.86666667	-14.73333333	-2.733333333	-0.933333333	-6		0.061333333	0.0008	0.000733333	0.491666667
0.282026757	-24.33333333	-5.066666667	-49.13333333	-19.26666667	-10.13333333	0	2.266666667	-4.6		0.0622	0.0008	0.000733333	0.492533333
0.283033733	-22.53333333	-2.266666667	-46.86666667	-17.46666667	-6.4	2.266666667	4.133333333	-2.733333333		0.063066667	0.0008	0.000733333	0.493266667
0.284014889	-22.06666667	-0.933333333	-45.46666667	-15.13333333	-2.733333333	6.4	8.733333333	0.933333333		0.063733333	0.0008	0.000733333	0.4938
0.285021864	-21.13333333	-0.933333333	-44.6	-13.8	2.266666667	12.4	14.26666667	7.333333333		0.064266667	0.0008	0.000733333	0.4938
0.28602884	-20.66666667	-0.933333333	-42.73333333	-12.4	6.4	17.46666667	19.26666667	12.4		0.064666667	0.0008	0.000733333	0.493533333
0.287009996	-18.86666667	0.933333333	-40.86666667	-11	9.666666667	19.73333333	23	15.6		0.064933333	0.0008	0.000666667	0.492933333
0.288016972	-19.73333333	1.4	-42.73333333	-12.4	9.666666667	20.66666667	23	17		0.065266667	0.0008	0.000666667	0.492
0.289023947	-20.66666667	0.933333333	-44.13333333	-13.8	7.333333333	18.86666667	20.66666667	15.6		0.0656	0.0008	0.000666667	0.490866667
0.290030923	-23.4	-2.733333333	-46.86666667	-16.53333333	2.733333333	14.73333333	15.6	11.93333333		0.066	0.0008	0.000733333	0.490066667
0.291012079	-29.4	-9.666666667	-53.73333333	-22.53333333	-5.066666667	6.4	8.733333333	4.6		0.0664	0.0008	0.000666667	0.4894
0.292019054	-32.13333333	-12.4	-57.4	-26.66666667	-13.8	-2.266666667	0	-2.733333333		0.066866667	0.0008	0.000666667	0.488866667
0.29302603	-34.46666667	-15.13333333	-59.26666667	-29.4	-19.73333333	-7.8	-6	-8.733333333		0.067333333	0.0008	0.000666667	0.4886
0.294033006	-38.13333333	-19.73333333	-62.93333333	-33.06666667	-23.4	-11.46666667	-9.2	-12.4		0.067733333	0.0008	0.000666667	0.488333333
0.295014161	-39.06666667	-20.66666667	-63.86666667	-34.46666667	-26.2	-14.73333333	-11.46666667	-14.73333333		0.068066667	0.0008	0.000733333	0.487933333
0.296021137	-37.2	-18.4	-62.46666667	-35.4	-28	-15.13333333	-12.4	-15.6		0.068466667	0.0008	0.000733333	0.487533333
0.297028113	-36.73333333	-17	-61.13333333	-34.46666667	-25.73333333	-12.4	-9.2	-13.8		0.068866667	0.0008	0.000666667	0.4872
0.298035088	-33.06666667	-14.73333333	-57.4	-31.26666667	-20.66666667	-7.8	-5.066666667	-11		0.0692	0.0008	0.000733333	0.486866667
0.299016244	-28.46666667	-11	-52.86666667	-26.66666667	-16.06666667	-4.6	-2.266666667	-8.266666667		0.069466667	0.0008	0.000666667	0.4864
0.30002322	-24.8	-5.066666667	-50.06666667	-22.53333333	-10.13333333	0.933333333	2.733333333	-4.6		0.0698	0.0008	0.000666667	0.486066667
0.301030196	-21.13333333	-0.933333333	-45.46666667	-17.46666667	-2.266666667	8.733333333	10.13333333	2.733333333		0.0702	0.0008	0.000666667	0.486
0.302011351	-18.4	1.4	-43.2	-12.86666667	4.6	15.13333333	17.46666667	9.666666667		0.0708	0.0008	0.000666667	0.486066667
0.303018327	-16.06666667	2.733333333	-40.4	-10.13333333	9.666666667	20.66666667	23	14.73333333		0.0716	0.0008	0.000666667	0.486
0.304025303	-14.73333333	5.066666667	-39.06666667	-7.8	12.4	24.8	26.66666667	19.73333333		0.072466667	0.0008	0.000666667	0.485933333
0.305032278	-16.06666667	4.6	-40.86666667	-9.2	12.4	24.8	27.6	20.66666667		0.0734	0.0008	0.000733333	0.485866667
0.306013434	-18.86666667	1.4	-43.2	-12.4	10.13333333	22.06666667	24.33333333	19.26666667		0.074266667	0.0008	0.000733333	0.485733333
0.30702041	-22.53333333	-2.266666667	-45.46666667	-15.13333333	6.4	17.46666667	19.26666667	15.6		0.074866667	0.0008	0.000733333	0.4854
0.308027386	-27.13333333	-7.333333333	-50.06666667	-20.2	0	10.13333333	12.4	9.666666667		0.0754	0.0008	0.000666667	0.484866667
0.309034361	-33.06666667	-11.46666667	-55.6	-27.6	-8.266666667	1.4	2.733333333	1.4		0.075866667	0.0008	0.000733333	0.484533333
0.310015517	-37.2	-16.06666667	-61.13333333	-33.06666667	-16.06666667	-6	-2.733333333	-4.6		0.076266667	0.0008	0.000733333	0.484266667
0.311022493	-39.53333333	-19.73333333	-62.93333333	-35.4	-21.13333333	-9.666666667	-6.4	-7.333333333		0.076533333	0.0008	0.000733333	0.4842
0.312029468	-39.06666667	-20.66666667	-62.46666667	-35.4	-24.33333333	-11	-9.2	-9.666666667		0.076733333	0.0008	0.000733333	0.4844
0.313010624	-35.86666667	-17	-60.2	-34.46666667	-25.73333333	-12.4	-11	-12.4		0.077133333	0.0008	0.000733333	0.484533333
0.3140176	-33.53333333	-14.73333333	-57.86666667	-34	-25.73333333	-12.4	-10.13333333	-13.33333333		0.0776	0.000866667	0.000733333	0.484533333
0.315024575	-30.8	-12.4	-54.2	-31.26666667	-23.4	-9.666666667	-7.333333333	-11		0.078133333	0.000866667	0.000733333	0.4844
0.316031551	-28	-10.13333333	-51.46666667	-28	-18.4	-6	-3.666666667	-8.266666667		0.0788	0.000933333	0.000733333	0.4838
0.317012707	-25.73333333	-6.4	-50.06666667	-24.33333333	-12.4	-0.933333333	1.4	-5.066666667		0.079533333	0.000933333	0.000733333	0.4828
0.318019683	-22.53333333	-2.266666667	-46.86666667	-21.6	-5.066666667	5.066666667	7.8	0.933333333		0.080266667	0.000866667	0.000733333	0.4816
0.319026658	-20.66666667	0.933333333	-44.6	-18.86666667	0	11.46666667	13.8	6.4		0.080866667	0.000866667	0.000733333	0.480466667
0.320033634	-21.13333333	0	-44.6	-17.46666667	2.733333333	14.73333333	17.46666667	10.13333333		0.081333333	0.000866667	0.000733333	0.479466667
0.32101479	-22.53333333	-1.4	-45.46666667	-17.46666667	3.666666667	14.73333333	17.46666667	12.4		0.081866667	0.000866667	0.000733333	0.478866667
0.322021765	-23.4	-0.933333333	-46.86666667	-17.93333333	2.733333333	14.73333333	17.46666667	13.33333333		0.082466667	0.000933333	0.000733333	0.478733333
0.323028741	-23.4	-0.933333333	-46.86666667	-16.53333333	2.266666667	14.73333333	17.46666667	13.8		0.0832	0.000866667	0.000733333	0.479066667
0.324035717	-24.33333333	-3.666666667	-47.8	-17.46666667	0.933333333	13.33333333	14.26666667	12.4		0.083733333	0.000866667	0.000733333	0.479466667
0.325016872	-26.2	-6.4	-50.06666667	-20.2	-3.666666667	8.733333333	9.2	8.733333333		0.084133333	0.000866667	0.000733333	0.479933333
0.326023848	-27.13333333	-8.266666667	-51.46666667	-22.53333333	-8.266666667	4.6	6	6		0.084533333	0.000866667	0.000733333	0.480333333
0.327030824	-27.13333333	-8.266666667	-51.46666667	-23	-10.13333333	2.266666667	5.066666667	4.6		0.084733333	0.000866667	0.000733333	0.480466667
0.32801198	-26.2	-8.266666667	-51.46666667	-23	-11.46666667	0.933333333	2.733333333	2.266666667		0.084733333	0.000933333	0.000733333	0.480333333
0.329018955	-26.2	-7.333333333	-50.53333333	-23	-13.33333333	-1.4	0.933333333	0		0.084666667	0.000933333	0.000733333	0.480066667
0.330025931	-24.8	-5.066666667	-50.06666667	-22.53333333	-13.8	-0.933333333	0.933333333	0		0.0846	0.000933333	0.000733333	0.4798
0.331032907	-26.2	-6	-50.53333333	-23	-12.4	-0.933333333	2.266666667	0		0.0846	0.000933333	0.0008	0.4794
0.332014062	-28	-7.333333333	-51.46666667	-24.33333333	-11.46666667	-0.933333333	2.266666667	-1.4		0.0846	0.000933333	0.0008	0.478866667
0.333021038	-29.86666667	-9.666666667	-53.73333333	-26.2	-11.46666667	-0.933333333	0.933333333	-2.733333333		0.084733333	0.000933333	0.0008	0.478533333
0.334028014	-33.06666667	-13.33333333	-56.53333333	-28	-13.33333333	-0.933333333	0.933333333	-3.666666667		0.085	0.000933333	0.0008	0.478333333
0.335034989	-33.53333333	-13.8	-57.86666667	-29.4	-12.4	-0.933333333	0.933333333	-3.666666667		0.0852	0.001	0.0008	0.478
